DateTime_hr,AssetID,TransactionType,MW,DAMspp,RTMspp,SpreadPred,SpreadReal,Costo_tx_USD
2024-08-30 19:00:00,NGBLV4_UNIT_1-SP,OFFER,194,42.82,25.730000972747803,7.0203166,7.027499637603761,4991.620188713074
2024-08-30 08:00:00,LSLASSO_GEN-PT,BID,236,21.12,26.519999504089355,51.39705,51.40250030566007,4984.320000000001
2024-08-30 18:00:00,LSDUKE_GST1CCU-PT,OFFER,188,34.71,26.55250024795532,16.929852,16.837499897480015,4991.8700466156
2024-08-30 23:00:00,LSAZURE_RN-PT,BID,270,18.51,41.34250068664551,10.517951,10.452499904632568,4997.700000000001
2024-08-30 18:00:00,NGBDUKE_GST1CCU-PT,OFFER,188,34.71,26.55250024795532,16.90445,16.837499897480015,4991.8700466156
2024-08-30 16:00:00,NGBTGCCS_ALL-PT,OFFER,273,32.68,18.27500009536743,8.112752,8.147500081062317,4989.075026035309
2024-08-30 01:00:00,LSLASSO_GEN-PT,BID,181,27.54,54.10499954223633,117.43991,117.98749710083008,4984.74
2024-08-30 17:00:00,NGBTGCCS_ALL-PT,OFFER,237,32.55,21.06999969482422,24.784603,24.54250015258789,4993.58992767334
2024-08-30 12:00:00,NGBCAL_PUN2-PT,OFFER,288,20.8,17.30750036239624,5.318154,5.357500003017485,4984.560104370117
2024-08-30 01:00:00,NGBSHAFFER_ALL-SP,BID,316,15.78,19.767500400543213,0.952091,0.9499995994567882,4986.48
2024-08-31 08:00:00,LSLASSO_GEN-PT,BID,207,24.08,29.910000324249268,51.40359,51.40250030566007,4984.5599999999995
2024-08-31 23:00:00,LSAZURE_RN-PT,BID,289,17.28,28.23499965667725,10.510684,10.452499904632568,4993.92
2024-08-31 04:00:00,LSTHW_1_CCU-PT,BID,271,18.41,20.97749948501587,2.2907841,2.3450003051757804,4989.11
2024-08-31 17:00:00,NGBTGCCS_ALL-PT,OFFER,193,29.52,25.88750028610229,24.717838,24.54250015258789,4996.287555217742
2024-08-31 16:00:00,NGBTGCCS_ALL-PT,OFFER,212,26.85,23.582500457763672,8.107177,8.147500081062317,4999.490097045898
2024-08-31 17:00:00,NGBCAL_PUN2-PT,OFFER,193,29.53,25.88750028610229,23.581135,23.75499996185303,4996.287555217742
2024-08-31 15:00:00,LSBRP_ZPT2_RN-SP,OFFER,208,28.8,24.037500381469727,14.480293,14.59,4999.800079345703
2024-08-31 17:00:00,NGBLV4_UNIT_1-SP,OFFER,193,30.04,25.88750028610229,5.7016573,5.705000114440921,4996.287555217742
2024-08-31 15:00:00,NGBLV4_UNIT_1-SP,OFFER,208,27.14,24.037500381469727,14.763187,14.66,4999.800079345703
2024-08-31 14:00:00,NGBCAL_PUN2-PT,OFFER,231,24.71,21.55749988555908,5.1057568,5.064999986886978,4979.782473564147
2024-09-01 19:00:00,NGBLV4_UNIT_1-SP,OFFER,137,39.35,36.32999897003174,7.024575,7.027499637603761,4977.209858894348
2024-09-01 19:00:00,NGBCAL_PUN2-PT,OFFER,137,38.85,36.32999897003174,16.698402,16.592499504089353,4977.209858894348
2024-09-01 23:00:00,LSAZURE_RN-PT,BID,264,18.91,21.32500028610229,10.487221,10.452499904632568,4992.24
2024-09-01 04:00:00,LSTHW_1_CCU-PT,BID,257,19.4,20.58249998092652,2.2903457,2.3450003051757804,4985.799999999999
2024-09-01 01:00:00,LSLASSO_GEN-PT,BID,70,71.1,94.79999732971191,117.3998,117.98749710083008,4977.0
2024-09-01 16:00:00,NGBTGCCS_ALL-PT,OFFER,262,23.1,19.02249956130981,8.099539,8.147500081062317,4983.8948850631705
2024-09-01 17:00:00,NGBTGCCS_ALL-PT,OFFER,232,23.61,21.542500019073486,24.599571,24.54250015258789,4997.860004425049
2024-09-01 12:00:00,NGBCAL_PUN2-PT,OFFER,276,18.98,18.09749984741211,5.3310304,5.357500003017485,4994.909957885742
2024-09-01 17:00:00,NGBCAL_PUN2-PT,OFFER,232,23.72,21.542500019073486,23.617636,23.75499996185303,4997.860004425049
2024-09-01 15:00:00,LSBRP_ZPT2_RN-SP,OFFER,285,23.52,17.517499923706055,14.476513,14.59,4992.487478256226
2024-09-02 08:00:00,LSLASSO_GEN-PT,BID,200,24.98,54.87249994277954,51.438354,51.40250030566007,4996.0
2024-09-02 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,233,27.72,21.45749998092652,7.9120436,7.88250026702881,4999.5974955558795
2024-09-02 19:00:00,NGBLV4_UNIT_1-SP,OFFER,218,32.88,22.89499998092652,7.0181527,7.027499637603761,4991.109995841982
2024-09-02 22:00:00,LSSCLP_PUN1-SP,OFFER,240,22.25,20.799999713897705,4.9802027,4.994999914169313,4991.999931335449
2024-09-02 08:00:00,NGBTGCCS_ALL-PT,OFFER,348,16.43,14.357500076293944,3.1372278,3.162499752044681,4996.410026550292
2024-09-02 23:00:00,NGBLV4_UNIT_1-SP,OFFER,257,21.75,19.40000009536743,8.895307,8.867499842047692,4985.80002450943
2024-09-02 18:00:00,NGBDUKE_GST1CCU-PT,OFFER,224,23.93,22.295000076293945,16.873789,16.837499897480015,4994.080017089844
2024-09-02 01:00:00,NGBSHAFFER_ALL-SP,BID,233,21.45,23.397500038146973,0.949706,0.9499995994567882,4997.849999999999
2024-09-02 01:00:00,LSLASSO_GEN-PT,BID,90,55.5,69.86749839782715,117.48387,117.98749710083008,4995.0
2024-09-02 16:00:00,NGBTGCCS_ALL-PT,OFFER,261,20.09,19.09999990463257,8.110905,8.147500081062317,4985.0999751091
2024-09-03 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,216,27.52,23.09000062942505,7.9021235,7.88250026702881,4987.440135955811
2024-09-03 18:00:00,LSDUKE_GST1CCU-PT,OFFER,210,26.37,23.75499963760376,16.829268,16.837499897480015,4988.54992389679
2024-09-03 23:00:00,LSAZURE_RN-PT,BID,295,16.93,21.732500553131104,10.292148,10.452499904632568,4994.35
2024-09-03 19:00:00,NGBCAL_PUN2-PT,OFFER,201,28.82,24.83750009536743,16.737503,16.592499504089353,4992.337519168854
2024-09-03 09:00:00,LSTHW_1_CCU-PT,BID,266,18.78,20.0625,2.996914,3.0774998664855997,4995.4800000000005
2024-09-03 19:00:00,NGBLV4_UNIT_1-SP,OFFER,199,29.71,25.074999809265137,7.025257,7.027499637603761,4989.924962043762
2024-09-03 18:00:00,NGBDUKE_GST1CCU-PT,OFFER,210,26.37,23.75499963760376,16.87606,16.837499897480015,4988.54992389679
2024-09-03 18:00:00,NGBCAL_PUN2-PT,OFFER,210,25.22,23.75499963760376,17.369886,17.48749979019165,4988.54992389679
2024-09-03 18:00:00,NGBLV4_UNIT_1-SP,OFFER,210,26.3,23.75499963760376,14.67894,14.4675,4988.54992389679
2024-09-03 21:00:00,LSSCLP_PUN1-SP,OFFER,221,25.72,22.62000036239624,3.3967488,3.422499675750732,4999.020080089569
2024-09-04 08:00:00,LSLASSO_GEN-PT,BID,126,39.5,47.68499994277954,51.415302,51.40250030566007,4977.0
2024-09-04 19:00:00,NGBLV4_UNIT_1-SP,OFFER,153,41.86,32.515000343322754,7.0218563,7.027499637603761,4974.795052528381
2024-09-04 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,194,30.62,25.71250009536743,7.839907,7.88250026702881,4988.225018501282
2024-09-04 18:00:00,LSDUKE_GST1CCU-PT,OFFER,182,40.9,27.33249998092652,16.771162,16.837499897480015,4974.514996528626
2024-09-04 17:00:00,NGBCAL_PUN2-PT,OFFER,208,24.72,23.945000171661377,23.555126,23.75499996185303,4980.560035705566
2024-09-04 09:00:00,NGBLV4_UNIT_1-SP,OFFER,255,20.9,19.55250024795532,6.6880703,6.790000410079955,4985.887563228606
2024-09-04 17:00:00,NGBLV4_UNIT_1-SP,OFFER,2364,25.7,2.1150002479553223,5.79259,5.705000114440921,4999.860586166382
2024-09-04 18:00:00,NGBDUKE_GST1CCU-PT,OFFER,182,40.9,27.33249998092652,16.99346,16.837499897480015,4974.514996528626
2024-09-04 23:00:00,NGBLV4_UNIT_1-SP,OFFER,228,22.52,21.83750009536743,8.924098,8.867499842047692,4978.950021743774
2024-09-04 19:00:00,NGBCAL_PUN2-PT,OFFER,157,41.83,31.67000102996826,16.736315,16.592499504089353,4972.190161705017
2024-09-05 08:00:00,LSLASSO_GEN-PT,BID,126,39.53,124.00250005722046,51.41697,51.40250030566007,4980.78
2024-09-05 19:00:00,NGBLV4_UNIT_1-SP,OFFER,158,43.23,31.585000038146973,7.02166,7.027499637603761,4990.430006027222
2024-09-05 18:00:00,LSDUKE_GST1CCU-PT,OFFER,194,41.54,25.737500190734863,16.810606,16.837499897480015,4993.0750370025635
2024-09-05 16:00:00,NGBTGCCS_ALL-PT,OFFER,226,27.38,22.104999542236328,8.132548,8.147500081062317,4995.72989654541
2024-09-05 22:00:00,LSSCLP_PUN1-SP,OFFER,225,23.22,22.13000011444092,4.9782863,4.994999914169313,4979.250025749207
2024-09-05 17:00:00,NGBTGCCS_ALL-PT,OFFER,203,30.87,24.61999988555908,24.587067,24.54250015258789,4997.859976768493
2024-09-05 18:00:00,NGBDUKE_GST1CCU-PT,OFFER,194,41.54,25.737500190734863,16.814575,16.837499897480015,4993.0750370025635
2024-09-05 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,193,32.45,25.88249969482422,7.814625,7.88250026702881,4995.322441101074
2024-09-05 10:00:00,NGBLV4_UNIT_1-SP,OFFER,291,18.1,17.147500038146973,7.279144,7.242499818801878,4989.922511100769
2024-09-05 14:00:00,NGBCAL_PUN2-PT,OFFER,241,23.5,20.705000400543213,5.0853486,5.064999986886978,4989.905096530914
2024-09-06 16:00:00,NGBTGCCS_ALL-PT,OFFER,317,19.32,15.762499809265137,8.1322155,8.147500081062317,4996.712439537048
2024-09-06 22:00:00,LSSCLP_PUN1-SP,OFFER,243,21.19,20.50749969482422,4.9763937,4.994999914169313,4983.322425842285
2024-09-06 16:00:00,NGBCAL_PUN2-PT,OFFER,333,20.31,14.977499723434448,4.0514545,4.037499580383301,4987.507407903671
2024-09-06 00:00:00,LSAZURE_RN-PT,BID,198,25.14,26.50250005722046,11.392535,11.437499122619627,4977.72
2024-09-06 02:00:00,NGBLASSO_GEN-PT,BID,102,48.82,93.70500183105467,27.506073,27.72499919891357,4979.64
2024-09-06 17:00:00,NGBTGCCS_ALL-PT,OFFER,284,18.62,17.56999969482422,24.627846,24.54250015258789,4989.879913330078
2024-09-06 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,216,24.0,23.13750028610229,7.864601,7.88250026702881,4997.700061798095
2024-09-06 14:00:00,NGBCAL_PUN2-PT,OFFER,363,16.72,13.740000009536743,5.0848093,5.064999986886978,4987.620003461838
2024-09-06 01:00:00,LSLASSO_GEN-PT,BID,98,50.77,148.0349998474121,117.455124,117.98749710083008,4975.46
2024-09-06 09:00:00,LSBRP_ZPT2_RN-SP,OFFER,392,13.82,12.740000009536743,4.445482,4.474999732971192,4994.080003738403
2024-09-07 22:00:00,LSSCLP_PUN1-SP,OFFER,281,19.51,17.742500066757202,4.9782324,4.994999914169313,4985.642518758774
2024-09-07 01:00:00,NGBSHAFFER_ALL-SP,BID,328,15.24,16.755000114440918,0.9513969,0.9499995994567882,4998.72
2024-09-07 05:00:00,LSWEBBER_WS_T1-SP,BID,320,15.58,16.09249997138977,0.4829739,0.4975000953674318,4985.6
2024-09-07 01:00:00,LSLASSO_GEN-PT,BID,117,42.64,56.73500156402588,117.40557,117.98749710083008,4988.88
2024-09-07 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,16260,18.79,0.3074999451637268,7.8800673,7.88250026702881,4999.949108362198
2024-09-07 08:00:00,NGBTGCCS_ALL-PT,OFFER,636,8.56,7.8549999594688416,3.1174774,3.162499752044681,4995.779974222183
2024-09-07 15:00:00,LSBRP_ZPT2_RN-SP,OFFER,762,7.28,6.559999942779541,14.469451,14.59,4998.71995639801
2024-09-07 16:00:00,LSDUKE_GST1CCU-PT,OFFER,333333,10.9,0.0150000005960464,16.297073,16.085000295639038,4999.995198681934
2024-09-07 21:00:00,LSSCLP_PUN1-SP,OFFER,236,21.94,21.16249990463257,3.3833632,3.422499675750732,4994.349977493286
2024-09-07 05:00:00,LSBRIGHTSD_RN-SP,BID,422,11.83,13.02750015258789,5.3163753,5.412499637603759,4992.26
2024-09-08 18:00:00,LSDUKE_GST1CCU-PT,OFFER,297,23.14,16.81749963760376,16.678894,16.837499897480015,4994.797392368317
2024-09-08 18:00:00,NGBDUKE_GST1CCU-PT,OFFER,297,23.14,16.81749963760376,17.029356,16.837499897480015,4994.797392368317
2024-09-08 04:00:00,LSTHW_1_CCU-PT,BID,393,12.71,14.44000005722046,2.291539,2.3450003051757804,4995.030000000001
2024-09-08 05:00:00,LSWEBBER_WS_T1-SP,BID,386,12.95,15.737500190734863,0.50604117,0.4975000953674318,4998.7
2024-09-08 23:00:00,LSAZURE_RN-PT,BID,382,13.06,15.125,10.4100895,10.452499904632568,4988.92
2024-09-08 08:00:00,NGBTGCCS_ALL-PT,OFFER,1015,5.93,4.924999833106995,3.0915034,3.162499752044681,4998.8748306036
2024-09-08 05:00:00,LSBRIGHTSD_RN-SP,BID,493,10.14,12.09249997138977,5.33256,5.412499637603759,4999.02
2024-09-08 04:00:00,LSBRIGHTSD_RN-SP,BID,515,9.69,12.472500085830688,6.1950274,6.307499732971191,4990.349999999999
2024-09-08 01:00:00,LSAZURE_RN-PT,BID,367,13.61,14.444999933242798,7.9009557,8.050000152587891,4994.87
2024-09-08 08:00:00,LSSCLP_PUN1-SP,OFFER,1184,4.83,4.222499879542738,4.427273,4.502500057220459,4999.439857378602
2024-09-09 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,248,24.42,20.12250065803528,7.8813405,7.88250026702881,4990.380163192749
2024-09-09 01:00:00,NGBSHAFFER_ALL-SP,BID,388,12.87,13.619999885559082,0.9519194,0.9499995994567882,4993.5599999999995
2024-09-09 00:00:00,LSAZURE_RN-PT,BID,378,13.21,13.8125,11.409063,11.437499122619627,4993.38
2024-09-09 18:00:00,LSDUKE_GST1CCU-PT,OFFER,320,32.38,15.602500200271606,16.61732,16.837499897480015,4992.800064086914
2024-09-09 02:00:00,LSBRIGHTSD_RN-SP,BID,404,12.36,13.34250020980835,2.2463708,2.25249994277954,4993.44
2024-09-09 15:00:00,LSBRP_ZPT2_RN-SP,OFFER,402,12.75,12.412499904632568,14.471939,14.59,4989.8249616622925
2024-09-09 18:00:00,NGBDUKE_GST1CCU-PT,OFFER,320,32.38,15.602500200271606,16.896572,16.837499897480015,4992.800064086914
2024-09-09 23:00:00,LSAZURE_RN-PT,BID,380,13.13,14.290000200271606,10.287056,10.452499904632568,4989.400000000001
2024-09-09 00:00:00,NGBSHAFFER_ALL-SP,BID,355,14.06,15.827500104904177,1.4145204,1.3825001335144051,4991.3
2024-09-09 16:00:00,LSDUKE_GST1CCU-PT,OFFER,304,18.47,16.429999828338623,16.172,16.085000295639038,4994.719947814941
2024-09-10 23:00:00,LSTHW_1_CCU-PT,BID,258,19.35,20.15000009536743,2.6951516,2.7424995422363274,4992.3
2024-09-10 04:00:00,NGBSHAFFER_ALL-SP,BID,579,8.63,9.850000143051147,5.028638,5.162500171661378,4996.77
2024-09-10 00:00:00,LSSCLP_PUN1-SP,OFFER,356,16.76,14.019999742507936,0.5541541,0.5474999046325699,4991.119908332826
2024-09-10 15:00:00,LSBRP_ZPT2_RN-SP,OFFER,367,17.77,13.592499732971191,14.471038,14.59,4988.447402000427
2024-09-10 17:00:00,NGBTGCCS_ALL-PT,OFFER,221,29.61,22.605000019073486,24.724047,24.54250015258789,4995.7050042152405
2024-09-10 17:00:00,NGBCAL_PUN2-PT,OFFER,222,27.64,22.45999956130981,23.54946,23.75499996185303,4986.119902610778
2024-09-10 06:00:00,NGBSHAFFER_ALL-SP,BID,553,9.03,11.097500324249268,4.3533154,4.482498970031742,4993.589999999999
2024-09-10 10:00:00,LSSCLP_PUN1-SP,OFFER,843,11.04,5.927499949932098,2.9322512,2.9824998188018803,4996.882457792759
2024-09-10 03:00:00,NGBSHAFFER_ALL-SP,BID,477,10.47,10.864999771118164,1.8003833,1.8149996376037585,4994.1900000000005
2024-09-10 04:00:00,LSBRIGHTSD_RN-SP,BID,453,11.03,11.46750020980835,6.210066,6.307499732971191,4996.59
2024-09-11 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,199,32.86,25.00500011444092,7.9168363,7.88250026702881,4975.995022773744
2024-09-11 16:00:00,NGBTGCCS_ALL-PT,OFFER,237,23.69,21.054999828338623,8.132374,8.147500081062317,4990.034959316254
2024-09-11 19:00:00,NGBLV4_UNIT_1-SP,OFFER,111,84.72,44.72000026702881,7.022412,7.027499637603761,4963.920029640198
2024-09-11 22:00:00,LSSCLP_PUN1-SP,OFFER,239,22.22,20.920000076293945,4.9777374,4.994999914169313,4999.880018234253
2024-09-11 00:00:00,LSAZURE_RN-PT,BID,299,16.67,17.642499923706055,11.432833,11.437499122619627,4984.330000000001
2024-09-11 23:00:00,LSBRP_ZPT2_RN-SP,OFFER,276,22.15,18.09499979019165,8.62925,8.735000225305557,4994.2199420928955
2024-09-11 14:00:00,NGBCAL_PUN2-PT,OFFER,235,22.27,21.1875,5.0747013,5.064999986886978,4979.0625
2024-09-11 21:00:00,LSSCLP_PUN1-SP,OFFER,213,28.62,23.40250015258789,3.4636033,3.422499675750732,4984.732532501221
2024-09-11 17:00:00,NGBTGCCS_ALL-PT,OFFER,221,25.06,22.607500076293945,24.820347,24.54250015258789,4996.257516860962
2024-09-11 12:00:00,NGBCAL_PUN2-PT,OFFER,248,20.7,20.13000059127808,5.308779,5.357500003017485,4992.240146636964
2024-09-12 19:00:00,NGBLV4_UNIT_1-SP,OFFER,171,72.57,29.20499992370605,7.022316,7.027499637603761,4994.054986953734
2024-09-12 16:00:00,NGBTGCCS_ALL-PT,OFFER,267,20.79,18.65999984741211,8.108462,8.147500081062317,4982.219959259033
2024-09-12 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,241,25.21,20.742499828338623,7.8848486,7.88250026702881,4998.942458629608
2024-09-12 22:00:00,LSSCLP_PUN1-SP,OFFER,276,18.76,18.09249973297119,4.9521284,4.994999914169313,4993.529926300049
2024-09-12 14:00:00,NGBCAL_PUN2-PT,OFFER,283,20.61,17.652499675750732,5.05268,5.064999986886978,4995.657408237457
2024-09-12 10:00:00,NGBLV4_UNIT_1-SP,OFFER,379,19.61,13.170000076293944,7.259679,7.242499818801878,4991.430028915404
2024-09-12 16:00:00,LSDUKE_GST1CCU-PT,OFFER,230,44.86,21.72499942779541,16.191412,16.085000295639038,4996.749868392944
2024-09-12 18:00:00,NGBDUKE_GST1CCU-PT,OFFER,186,48.76,26.84500026702881,17.055204,16.837499897480015,4993.170049667358
2024-09-12 21:00:00,LSSCLP_PUN1-SP,OFFER,246,24.93,20.247499465942383,3.390513,3.422499675750732,4980.884868621826
2024-09-12 09:00:00,NGBLV4_UNIT_1-SP,OFFER,344,15.61,14.50250005722046,6.712097,6.790000410079955,4988.860019683839
2024-09-13 19:00:00,NGBLV4_UNIT_1-SP,OFFER,158,45.49,31.489999771118164,7.023927,7.027499637603761,4975.41996383667
2024-09-13 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,266,20.32,18.78749990463257,7.88559,7.88250026702881,4997.474974632263
2024-09-13 14:00:00,NGBCAL_PUN2-PT,OFFER,234,22.45,21.299999713897705,5.093776,5.064999986886978,4984.199933052063
2024-09-13 22:00:00,LSSCLP_PUN1-SP,OFFER,305,18.03,16.387499809265137,4.9540734,4.994999914169313,4998.187441825867
2024-09-13 18:00:00,LSDUKE_GST1CCU-PT,OFFER,107,48.38,46.58750057220459,17.08789,16.837499897480015,4984.862561225891
2024-09-13 10:00:00,NGBLV4_UNIT_1-SP,OFFER,1216,16.74,4.109999899752438,7.2922506,7.242499818801878,4997.759878098965
2024-09-13 18:00:00,NGBCAL_PUN2-PT,OFFER,107,48.3,46.58750057220459,17.394096,17.48749979019165,4984.862561225891
2024-09-13 16:00:00,LSDUKE_GST1CCU-PT,OFFER,225,32.14,22.137499809265137,16.13767,16.085000295639038,4980.937457084656
2024-09-13 16:00:00,NGBCAL_PUN2-PT,OFFER,230,25.62,21.667500019073486,4.0875516,4.037499580383301,4983.525004386902
2024-09-13 21:00:00,LSSCLP_PUN1-SP,OFFER,266,20.89,18.78749990463257,3.3997574,3.422499675750732,4997.474974632263
2024-09-14 19:00:00,NGBLV4_UNIT_1-SP,OFFER,702,51.33,7.117499925196171,7.0254745,7.027499637603761,4996.484947487712
2024-09-14 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,203,25.55,24.53250026702881,7.854655,7.88250026702881,4980.097554206848
2024-09-14 16:00:00,NGBTGCCS_ALL-PT,OFFER,213,31.46,23.44499969482422,8.1068735,8.147500081062317,4993.784934997559
2024-09-14 14:00:00,NGBCAL_PUN2-PT,OFFER,217,27.74,22.96500015258789,5.0482326,5.064999986886978,4983.405033111572
2024-09-14 16:00:00,LSBRP_ZPT2_RN-SP,OFFER,219,34.39,22.75500011444092,7.668163,7.440000076293945,4983.345025062562
2024-09-14 10:00:00,NGBLV4_UNIT_1-SP,OFFER,337,16.73,14.817500114440918,7.272424,7.242499818801878,4993.497538566589
2024-09-14 01:00:00,LSLASSO_GEN-PT,BID,353,14.15,14.90499997138977,117.333984,117.98749710083008,4994.95
2024-09-14 18:00:00,NGBCAL_PUN2-PT,OFFER,131,68.87,38.075000286102295,17.357883,17.48749979019165,4987.825037479401
2024-09-14 16:00:00,LSDUKE_GST1CCU-PT,OFFER,220,31.91,22.722500324249268,16.14328,16.085000295639038,4998.950071334839
2024-09-14 02:00:00,LSBRIGHTSD_RN-SP,BID,397,12.59,13.22000002861023,2.269512,2.25249994277954,4998.23
2024-09-15 08:00:00,LSLASSO_GEN-PT,BID,334,14.93,19.31999969482422,51.385147,51.40250030566007,4986.62
2024-09-15 00:00:00,LSAZURE_RN-PT,BID,252,19.82,23.59999990463257,11.399792,11.437499122619627,4994.64
2024-09-15 16:00:00,LSDUKE_GST1CCU-PT,OFFER,197,28.03,25.30749988555908,16.146029,16.085000295639038,4985.577477455138
2024-09-15 02:00:00,LSBRIGHTSD_RN-SP,BID,284,17.55,20.28749990463257,2.2662563,2.25249994277954,4984.2
2024-09-15 02:00:00,NGBLASSO_GEN-PT,BID,266,18.76,20.28749990463257,27.48483,27.72499919891357,4990.160000000001
2024-09-15 01:00:00,LSLASSO_GEN-PT,BID,251,19.92,21.6875,117.358925,117.98749710083008,4999.92
2024-09-15 16:00:00,NGBCAL_PUN2-PT,OFFER,197,26.21,25.30749988555908,4.0619016,4.037499580383301,4985.577477455138
2024-09-15 04:00:00,NGBSHAFFER_ALL-SP,BID,297,16.83,19.55749988555908,5.1013217,5.162500171661378,4998.509999999999
2024-09-15 16:00:00,LSBRP_ZPT2_RN-SP,OFFER,197,29.05,25.30749988555908,7.346199,7.440000076293945,4985.577477455138
2024-09-15 05:00:00,LSBRIGHTSD_RN-SP,BID,295,16.9,20.87750005722046,5.3363643,5.412499637603759,4985.5
2024-09-16 16:00:00,LSDUKE_GST1CCU-PT,OFFER,204,27.59,24.507500171661377,16.104237,16.085000295639038,4999.530035018921
2024-09-16 00:00:00,LSAZURE_RN-PT,BID,264,18.88,19.5,11.405994,11.437499122619627,4984.32
2024-09-16 02:00:00,NGBLASSO_GEN-PT,BID,150,33.16,50.33999824523926,27.480951,27.72499919891357,4973.999999999999
2024-09-16 15:00:00,LSBRP_ZPT2_RN-SP,OFFER,216,29.27,23.1399998664856,14.472157,14.59,4998.23997116089
2024-09-16 02:00:00,LSBRIGHTSD_RN-SP,BID,243,20.5,21.850000381469727,2.2560854,2.25249994277954,4981.5
2024-09-16 15:00:00,NGBLV4_UNIT_1-SP,OFFER,216,27.75,23.13499975204468,14.692052,14.66,4997.159946441651
2024-09-16 01:00:00,LSLASSO_GEN-PT,BID,151,32.97,55.23249912261963,117.362,117.98749710083008,4978.47
2024-09-16 17:00:00,NGBCAL_PUN2-PT,OFFER,209,30.05,23.81249952316284,23.664488,23.75499996185303,4976.812400341033
2024-09-16 16:00:00,NGBCAL_PUN2-PT,OFFER,209,27.1,23.84749937057495,4.082762,4.037499580383301,4984.127368450165
2024-09-16 17:00:00,NGBTGCCS_ALL-PT,OFFER,216,24.79,23.1225004196167,24.998966,24.54250015258789,4994.460090637207
2024-09-17 19:00:00,NGBCAL_PUN2-PT,OFFER,202,48.69,24.69250011444092,16.670341,16.592499504089353,4987.885023117066
2024-09-17 16:00:00,LSDUKE_GST1CCU-PT,OFFER,191,44.23,26.167500495910645,16.08766,16.085000295639038,4997.992594718933
2024-09-17 15:00:00,NGBLV4_UNIT_1-SP,OFFER,155,39.86,32.144999980926514,14.655082,14.66,4982.47499704361
2024-09-17 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,252,25.39,19.77750015258789,7.866801,7.88250026702881,4983.930038452148
2024-09-17 16:00:00,NGBTGCCS_ALL-PT,OFFER,285,22.75,17.522500038146973,8.112853,8.147500081062317,4993.912510871887
2024-09-17 14:00:00,NGBCAL_PUN2-PT,OFFER,226,27.75,22.1225004196167,5.0423303,5.064999986886978,4999.685094833374
2024-09-17 23:00:00,NGBLV4_UNIT_1-SP,OFFER,296,18.23,16.8725004196167,8.929176,8.867499842047692,4994.260124206543
2024-09-17 10:00:00,NGBLV4_UNIT_1-SP,OFFER,382,19.23,13.072499752044678,7.270233,7.242499818801878,4993.694905281067
2024-09-17 17:00:00,NGBCAL_PUN2-PT,OFFER,227,30.91,21.955000400543213,23.484013,23.75499996185303,4983.785090923309
2024-09-17 10:00:00,NGBCAL_PUN2-PT,OFFER,379,18.39,13.170000076293944,3.0731063,3.075000076293943,4991.430028915404
2024-09-18 15:00:00,NGBLV4_UNIT_1-SP,OFFER,269,24.85,18.52249956130981,14.703625,14.66,4982.552381992339
2024-09-18 16:00:00,NGBTGCCS_ALL-PT,OFFER,288,24.86,17.335000038146973,8.109087,8.147500081062317,4992.480010986328
2024-09-18 02:00:00,LSBRIGHTSD_RN-SP,BID,355,14.07,14.975000143051147,2.2392995,2.25249994277954,4994.85
2024-09-18 16:00:00,LSBRP_ZPT2_RN-SP,OFFER,167,31.46,29.86750030517578,7.4141655,7.440000076293945,4987.8725509643555
2024-09-18 06:00:00,NGBSHAFFER_ALL-SP,BID,263,18.94,20.482500076293945,4.481735,4.482498970031742,4981.22
2024-09-18 14:00:00,NGBCAL_PUN2-PT,OFFER,220,26.67,22.667500019073486,5.0669518,5.064999986886978,4986.850004196167
2024-09-18 19:00:00,NGBCAL_PUN2-PT,OFFER,166,52.01,30.082500457763672,16.762442,16.592499504089353,4993.6950759887695
2024-09-18 10:00:00,NGBLV4_UNIT_1-SP,OFFER,303,18.77,16.454999923706055,7.2709274,7.242499818801878,4985.864976882935
2024-09-18 18:00:00,LSDUKE_GST1CCU-PT,OFFER,176,48.21,28.332499504089355,16.9963,16.837499897480015,4986.519912719727
2024-09-18 17:00:00,NGBCAL_PUN2-PT,OFFER,215,31.92,23.15500020980835,23.61043,23.75499996185303,4978.325045108795
2024-09-19 19:00:00,NGBLV4_UNIT_1-SP,OFFER,797,98.97,6.270000100135803,7.028619,7.027499637603761,4997.190079808235
2024-09-19 16:00:00,LSDUKE_GST1CCU-PT,OFFER,154,39.08,32.43000030517578,16.101429,16.085000295639038,4994.22004699707
2024-09-19 16:00:00,LSBRP_ZPT2_RN-SP,OFFER,194,38.93,25.730000019073486,7.416881,7.440000076293945,4991.620003700256
2024-09-19 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,210,29.67,23.80750036239624,7.8543687,7.88250026702881,4999.57507610321
